Sol_Index,RadViz_X,RadViz_Y,Obj_Corner_BGA_DeltaW,Obj_Corner_Bump_DeltaW,Obj_Corner_C4_DeltaW,Obj_Theta_JA, Interposer CTE,Bulk silicon thickness,Bump copper height,Bump pitch,Bump solder height,Heatsink Thermal resistance,Interposer thickness,PCB CTE,PCB k_z,PCB thickness,Substrate core CTE,Substrate core thickness,TIM1 k,TIM1 thk,UF flipchip CTE,UF interposer CTE,interposer k_z,BGA solder,Bump solder,C4 solder
31,0.08999507752283485,0.2900720522906333,0.002610398175356203,0.052596789365789445,0.11347175351742748,13.617612377373682,4.427298240422664e-06,0.6871633076540725,0.059470290329917165,0.11221826452402421,0.058660117934911965,0.8389898249575849,0.2895977241259382,1.654691005547917e-05,0.5649788321678413,0.9563702248622716,5.291438982969823e-06,0.43263188077773435,6.081809748742193,0.18441866732452425,2.22565318205555e-05,2.133325096389272e-05,53.810191876147364,SAC205,SAC405,SAC305
32,-0.03178149173735814,-0.23927856701729136,0.002984622289709778,0.2706336310567952,0.04922195156156468,4.6292598910511265,4.895228839324613e-06,0.33829042936428605,0.05672846728214374,0.1290937709325913,0.049416140848025536,1.0873097365964983,0.12700133469427458,1.5992539083371745e-05,0.6978788855803315,1.0662654396463347,4.074195886085745e-06,0.7303032260404997,27.29319093464327,0.1530161206860347,2.7617683815597066e-05,2.04164577495834e-05,161.7022013835466,SAC305,SAC405,SAC405
33,0.13173289137180857,-0.14121674550353522,0.0008342060090809764,0.1708163855721552,0.12738435860082956,4.2187542507700835,4.774615595065911e-06,0.31877463213233304,0.05933875835473243,0.1444875274979962,0.04930741146929875,0.812470410195287,0.28509775171872775,1.6576321704672814e-05,0.5194935507287534,2.4117152679298375,8.929685018943078e-06,0.7146824138207102,28.446349035513748,0.16858242309738056,2.8733646649898725e-05,2.5633833305138424e-05,50.09267461042039,SAC305,SAC105,SAC405
34,0.06991700464335594,-0.34767038325665034,0.0016627108208406357,0.3348924400564265,0.09165119420950436,4.4774187181050715,4.892230899636699e-06,0.33473580995223584,0.04162307572551043,0.11872741565911182,0.04926340081143976,1.426881518149396,0.1467343262017908,1.6103305904452998e-05,0.5340170967811797,2.075504111175939,4.6646478677321925e-06,0.7535770485828432,28.840080186171214,0.17449098339105593,2.8381453425626213e-05,2.161107596124502e-05,57.4869626364364,SAC305,SAC405,SAC305
35,-0.019185532663949137,0.18047346782830959,0.005145174859717348,0.05801791710810111,0.08500632840818476,10.954910158793258,4.450812249952966e-06,0.6736592494148649,0.04121730231412568,0.14059325684490523,0.058659597916456994,0.8422321174251296,0.2904276175326832,1.654691005547917e-05,0.5649788321678413,0.9563702248622716,3.2009323852384645e-06,0.4364795419013585,6.3948013693775865,0.1987111451449888,2.22565318205555e-05,2.133325096389272e-05,169.1785698529952,SAC205,SAC405,SAC405
36,-0.18323306494249347,-0.059240054663255264,0.013702609180436425,0.08351052566245208,0.09914922865007304,4.2253100595046655,4.472917166651958e-06,0.255025192492734,0.057957510061794684,0.12438894449803921,0.05530616930774485,0.7567942057244123,0.2974919578626115,1.6063397730506802e-05,0.5524374961152043,2.2746084837635943,3.2379101304811453e-06,0.40262970670787845,29.89007806914023,0.1578455759894261,2.1466444382569006e-05,2.0644004251763097e-05,49.13970438917709,SAC105,SAC205,SAC305
37,-0.0513630864832083,0.04070491176898285,0.005713755513963384,0.09503846102371986,0.07130071167927193,7.885240716989304,4.6103357594259216e-06,0.25170035299132765,0.04362900943830278,0.13220727740593127,0.055171131013410216,2.031589287529132,0.16869309923616854,1.605974037104261e-05,0.6735985704915616,1.0117856294526306,3.617572143587518e-06,0.6456112700592943,28.558775051729494,0.15640204214310674,2.008098774795015e-05,2.0586217967617885e-05,51.59287185206831,SAC205,SAC105,SAC405
38,-0.0261841233416854,-0.09857420948838475,0.0028658772466021772,0.2504001482576132,0.05308193851100507,9.097260485598916,4.913477419021627e-06,0.3383343869636527,0.05674295641951337,0.12928903221045648,0.04979679677154529,1.0100966590366254,0.14338222265860384,1.5273989558999566e-05,0.7181402482665439,0.973672654169872,4.172147980948567e-06,0.7080205507202998,7.165994705157825,0.24170612058103164,2.7530292414913422e-05,2.01659575705244e-05,53.8984423657356,SAC305,SAC205,SAC405
39,-0.08433539810725624,0.007346464017314634,0.012630205345576552,0.05238853697132852,0.14461489129811514,5.174419065418011,4.489584834152342e-06,0.28988615763473746,0.057912655255432495,0.14328792563001702,0.05966552146571622,0.8273091816360612,0.26017900014182177,1.664867299930391e-05,0.9921693597267085,0.8437836117915984,3.881762373186243e-06,0.7284924320068827,29.11669907811605,0.16733683515805037,2.192653820076936e-05,2.9100713364916952e-05,49.06989010083139,SAC105,SAC405,SAC305
40,-0.28861316971709017,-0.1389797229091553,0.015883725158892043,0.1424671099595726,0.07981195523228948,4.210733066504377,4.870359704076645e-06,0.255025192492734,0.057916403743656586,0.14253139444484608,0.059693266292463895,0.7574045961803766,0.28515351331038474,1.6629167622254706e-05,0.5312047999031974,2.3315733567957944,3.2620015361567383e-06,0.7877414858109367,28.282483964283635,0.19568613505628596,2.150058209331446e-05,2.1028332060700662e-05,50.01998428244082,SAC105,SAC405,SAC305
41,-0.2001522985121376,-0.05223034185851143,0.014345282573158346,0.07721530088968585,0.09815178422183561,4.226126840399503,4.472336560836794e-06,0.25839959710116706,0.044172408568980026,0.12438894449803921,0.055540320489745616,0.7555079432523841,0.2974919578626115,1.6059904816497253e-05,0.5524374961152043,2.2746084837635943,3.2353976599169374e-06,0.40262970670787845,29.89007806914023,0.1578455759894261,2.1466444382569006e-05,2.0644004251763097e-05,49.13970438917709,SAC105,SAC405,SAC305
42,0.328028267318986,-0.052232435643601256,0.0008598670973720997,0.0790744655954519,0.23823208022862674,4.211549847399215,4.443356527720461e-06,0.3323777517128966,0.04424366540034744,0.14620536103924114,0.05520046600449915,0.8400532094866684,0.29115348133863933,1.6643243519497122e-05,0.6247666440968811,2.4037940314922412,8.731092389600136e-06,0.6471864000605672,26.502768064567945,0.16601953770717973,2.1489364877291464e-05,2.991762603775801e-05,52.67090513590056,SAC205,SAC405,SAC305
43,0.030155776251811473,-0.25669184470685436,0.0014671517165933071,0.2831028123963619,0.06864971489125525,4.593515546848341,4.9092898306057585e-06,0.3341873881333728,0.04098261926849553,0.11862994867792609,0.048496750186019184,0.8008331313264953,0.1488555116638155,1.6156802934082723e-05,0.6529877440224113,1.1298668684942679,6.523854937432962e-06,0.7189103622205408,28.536786811554528,0.20199069062133818,2.8929865715855746e-05,2.0024961844018258e-05,116.83831551066493,SAC305,SAC205,SAC305
