Sol_Index,RadViz_X,RadViz_Y,Obj_Corner_BGA_DeltaW,Obj_Corner_Bump_DeltaW,Obj_Corner_C4_DeltaW,Obj_Theta_JA, Interposer CTE,Bulk silicon thickness,Bump copper height,Bump pitch,Bump solder height,Heatsink Thermal resistance,Interposer thickness,PCB CTE,PCB k_z,PCB thickness,Substrate core CTE,Substrate core thickness,TIM1 k,TIM1 thk,UF flipchip CTE,UF interposer CTE,interposer k_z,BGA solder,Bump solder,C4 solder
10,-0.039940471777051484,-0.2545958654976714,0.0036947066390538297,0.27835804334531206,0.054121978216299896,4.566985629605223,4.922994963677554e-06,0.28209401259106104,0.05729837581196119,0.1310950009019758,0.05527784793052564,0.7897112057642786,0.1175884829454266,1.5792345924408178e-05,0.9106633167759014,1.081154677915768,4.121307291381086e-06,0.7207096449437295,8.728634819355959,0.12092307869584115,2.808947382108096e-05,2.1759329589880842e-05,44.022560903502196,SAC205,SAC305,SAC305
11,0.32474263340681264,-0.053141766608867796,0.0008417368153956996,0.08219886445812902,0.2330173169914633,4.286840731791147,4.274493465789558e-06,0.2617983635623116,0.0465893308065208,0.12272927252197235,0.05922161946219345,0.791853859219442,0.26933777857231717,1.6805969202712467e-05,0.607334405142139,1.937171080332935,8.145904740054848e-06,0.6252420546729837,8.824529437230451,0.05071495123388009,2.246303442530024e-05,2.7680010534083452e-05,45.10377771971315,SAC205,SAC405,SAC405
12,0.33576712961886085,0.11446139473844255,0.0008001000580403037,0.0909957211371512,0.21227484614821146,8.858163527179824,4.172953562907328e-06,0.28636816696016737,0.059001764911620215,0.12422857302691283,0.05866401444530344,2.213840079597582,0.26680999798348687,1.572374752589538e-05,0.5399539188716873,1.9693574747432574,8.53083822179205e-06,0.7491036174660551,22.554574015173376,0.1225711223461828,2.117145376229457e-05,2.8037500005440205e-05,45.663761014405154,SAC405,SAC405,SAC305
13,0.021242762186240233,-0.07120197262125537,0.0012140746875053709,0.19102311507343417,0.06019199532163702,7.019912462596754,4.909092550644779e-06,0.39178263177129374,0.05665072579186936,0.1307758582754513,0.055296099672621425,2.1786216999083536,0.10097708817050238,1.5399302731645815e-05,0.891710128506756,1.047791375756069,7.422645535454225e-06,0.7225086653590661,24.139678126974257,0.12262470440213669,2.105534712544885e-05,2.1755374151171072e-05,70.64431082912375,SAC205,SAC105,SAC305
14,-0.029819567612831208,-0.30999048667300094,0.004030687683068484,0.30835505987827944,0.06530784570223937,4.3621546922936645,4.774387762903049e-06,0.2786772981914509,0.056619226992762076,0.1314900164206329,0.05909495324362106,0.8118578119023554,0.10220961127837024,1.532988263729389e-05,0.8953750418682657,2.1580194858621136,3.9657783009006585e-06,0.7267963669013401,21.713054470760717,0.1358720714916529,2.809067848303879e-05,2.141728854427577e-05,64.86059710794271,SAC205,SAC105,SAC405
15,-0.01467777868588438,-0.09148640866899599,0.0021358305783390472,0.3044463880111772,0.0514031233622678,10.59527111380117,4.922994963677554e-06,0.392272889965145,0.05729856890065079,0.10887148216727735,0.05527784793052564,0.7897112057642786,0.11862803343661853,1.6867568805936037e-05,0.918476504305314,1.073110295000141,7.448568878062612e-06,0.7193478005688043,6.44411348002661,0.1231731349669818,2.8121552670235078e-05,2.1759329589880842e-05,41.71037294027877,SAC205,SAC105,SAC405
16,-0.3144244696908907,-0.2808333492618087,0.015092228106477696,0.23783469578251246,0.07526184758753486,4.359626004591214,4.841022086779304e-06,0.5928733612095904,0.05955183312883487,0.10719957311433262,0.059979127285156704,0.7479589426478646,0.2885511247134198,1.6823609032124572e-05,0.8926384772513695,1.9634703210095006,4.295827285374572e-06,0.7316223609092182,24.47259150133322,0.1203114057219655,2.8198546151601175e-05,2.161508720456104e-05,101.1697644068283,SAC105,SAC405,SAC405
17,-0.14847306425109055,-0.026800706722396435,0.008546753724406374,0.1611712759857377,0.057687138991507785,7.538127871437163,4.18964937701501e-06,0.3234086020949263,0.05612060354349211,0.14554501279568868,0.05922264302235183,1.0243987945257622,0.1068356773360355,1.5368790097264726e-05,0.9564913312802434,1.142859565574508,4.279987090747112e-06,0.7170284421296192,6.704800588381625,0.06055041638359389,2.0837263409336403e-05,2.1642731666022488e-05,104.54242038031992,SAC105,SAC405,SAC305
18,0.011868302393120141,0.1082101842134626,0.002398557408505558,0.15605163715330833,0.06821422858305332,10.929908452735798,4.835781720884186e-06,0.6443356722800558,0.043238712068650244,0.12912274463581958,0.05897155736754884,0.7682668072846925,0.2474939300911368,1.6916960460394823e-05,0.8193014753019289,1.1101869923257004,4.768567332610778e-06,0.7559274048758307,6.330157173099067,0.12428145066764071,2.8095784001628417e-05,2.0664234068456113e-05,72.84072773253428,SAC205,SAC405,SAC305
19,0.28284204200408847,-0.06152293051690641,0.0008001000580403037,0.09075695873238153,0.21239080196479324,4.268827377054066,4.186019624599055e-06,0.2626159359505629,0.05923363117500948,0.1268344144980419,0.05864585370537742,0.7972957212559417,0.2929259795489422,1.572374752589538e-05,0.5317264234426575,1.968981219454073,8.549498750874145e-06,0.7490459453764103,7.502003094554877,0.06240836538421293,2.0873516355376877e-05,2.8037500005440205e-05,45.19739968641882,SAC405,SAC405,SAC305
